"subject","version","assignmentId","cond","question","question_ind","all_values","question_order","comp_check","comp_check_pass","comp_check_rt","comp_check2","comp_check_pass2","choice","scratch","rt","early1","early2","stamp","id"
"d61157233d838d9cba1c9335e92c04e5","cs_wg_full_v4_conf_real1","30ZX6P7VF8WLVFDDN5X1K5Y9R622JX","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""April"":0,""February"":1,""June"":0,""January"":0,""December"":0,""May"":1,""September"":0,""August"":0,""November"":0,""March"":1,""October"":0,""July"":0}","",20895,NA,NA,"2018-08-29 14:39:25",23338
"6fc815726ca287fe5992578307c742dd","cs_wg_full_v4_conf_real1","3XLBSAQ9Z4DIHVFNB3HI4Q37LK17Z3","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""July"":0,""May"":0,""June"":1,""April"":0,""March"":1,""November"":0,""February"":1,""October"":0,""December"":1,""August"":0,""September"":0,""January"":0}","",13728,NA,NA,"2018-08-29 14:39:26",23339
"86f14ae92cd87d1d5615bcdbf089c902","cs_wg_full_v4_conf_real1","33SA9F9TRXVZWFPSNOBHBW16Q51WEO","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,21367,0,1,"may","",21000,NA,NA,"2018-08-29 14:39:32",23340
"5be144e925d8147fa553cb3a53b38437","cs_wg_full_v4_conf_real1","3CPLWGV3MO0SEPPXNC48NZN46WHN9E","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,30,0,42483,0,1,"November","",21000,NA,NA,"2018-08-29 14:39:38",23341
"86ab439ec173cad8d5636e1d2d516766","cs_wg_full_v4_conf_real1","37C0GNLMHF4WAUWM0BNT7KK82R7D6B","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""May"":1,""June"":0,""March"":0,""September"":0,""April"":1,""November"":1,""July"":0,""October"":0,""January"":1,""August"":0,""December"":0,""February"":0}","",8498,NA,NA,"2018-08-29 14:39:48",23342
"c23919108fbd371065df42bc9b7bad71","cs_wg_full_v4_conf_real1","3DYGAII7PL9Y99IWKTSMDJIOGBMQPZ","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,28421,0,1,"may","may",21000,NA,NA,"2018-08-29 14:40:02",23343
"1d84280cac23e1cc7c9e9b6a70474cf2","cs_wg_full_v4_conf_real1","3QECW5O0KH278FS5HID3KIOU9IK5T6","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,80495,26,0,"","fizzy",21000,NA,NA,"2018-08-29 14:40:05",23344
"edd1f6cb085d2a2e4e991fabf6296fe2","cs_wg_full_v4_conf_real1","3EQHHY4HQST33A6ZXIEWLZ95JOC5GX","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,31209,0,1,"October","",21000,NA,NA,"2018-08-29 14:40:12",23345
"93ae35569c40923bb19681c5f393abe8","cs_wg_full_v4_conf_real1","3MX2NQ3YC9VEPW1PMSE09L90ME8X5H","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,42539,0,1,"","",21000,NA,NA,"2018-08-29 14:40:12",23346
"cd51d50d039cef8a22afc23b325fed82","cs_wg_full_v4_conf_real1","3LRKMWOKB5IBVUIH5R0N8ZMZA4F2ZI","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""July"":0,""September"":0,""August"":0,""January"":0,""April"":0,""February"":0,""December"":0,""June"":0,""May"":0,""March"":0,""October"":1,""November"":0}","",24874,NA,NA,"2018-08-29 14:40:16",23347
"1f46824201b883ad2bf8f1051d245bd9","cs_wg_full_v4_conf_real1","3YT88D1N08Z5RHFE9QBI4U3EC92K3P","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,87000,0,1,"JULY","",21000,NA,NA,"2018-08-29 14:40:20",23348
"9ef57b60468e462b7dbaa03f43736c52","cs_wg_full_v4_conf_real1","3TVRFO09GKGSRL4AEFU7QA5X847XL4","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,35051,0,1,"october","october",21000,NA,NA,"2018-08-29 14:40:27",23349
"7b8949815893b47f623d333dee1e5d23","cs_wg_full_v4_conf_real1","3V0Z7YWSIY1UMAD74UBKNT93MT92VI","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,36772,0,1,"November","",21000,NA,NA,"2018-08-29 14:40:28",23350
"16a35a8854ad1fd890e15a3b40b4a9af","cs_wg_full_v4_conf_real1","3RRCEFRB7MDPGAUO3R38FWCU3FPB4H","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,22967,0,1,"may","",21000,NA,NA,"2018-08-29 14:40:32",23351
"1c32b16f6b1a4151e15cb9ecc04e0644","cs_wg_full_v4_conf_real1","3KOPY89HM83AGX9WR5B63F31XK33JA","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,30,0,41790,0,1,"july","July",21000,NA,NA,"2018-08-29 14:40:36",23352
"5be144e925d8147fa553cb3a53b38437","cs_wg_full_v4_conf_real1","3CPLWGV3MO0SEPPXNC48NZN46WHN9E","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""November"":1,""February"":0,""January"":0,""April"":0,""September"":0,""August"":0,""March"":0,""June"":0,""July"":0,""May"":0,""December"":0,""October"":0}","",10219,NA,NA,"2018-08-29 14:40:40",23353
"1d84280cac23e1cc7c9e9b6a70474cf2","cs_wg_full_v4_conf_real1","3QECW5O0KH278FS5HID3KIOU9IK5T6","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""October"":0,""August"":0,""March"":0,""December"":0,""April"":0,""September"":0,""June"":0,""November"":0,""January"":0,""May"":0,""February"":0,""July"":0}","",4179,NA,NA,"2018-08-29 14:40:57",23354
"86f14ae92cd87d1d5615bcdbf089c902","cs_wg_full_v4_conf_real1","33SA9F9TRXVZWFPSNOBHBW16Q51WEO","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""December"":0,""November"":0,""September"":0,""January"":1,""February"":1,""June"":1,""March"":1,""April"":1,""October"":0,""August"":0,""May"":1,""July"":1}","",44934,NA,NA,"2018-08-29 14:41:10",23355
"c23919108fbd371065df42bc9b7bad71","cs_wg_full_v4_conf_real1","3DYGAII7PL9Y99IWKTSMDJIOGBMQPZ","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""April"":1,""November"":0,""August"":1,""October"":0,""May"":1,""September"":0,""January"":0,""July"":0,""March"":0,""June"":0,""December"":0,""February"":0}","",22404,NA,NA,"2018-08-29 14:41:12",23356
"934d8482fbfe6375d9cd11448234cfb4","cs_wg_full_v4_conf_real1","392CY0QWG1SZ3I8U91VP1JG7Y59I4X","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,37920,0,1,"October","January
February
March
April
May
Ju",21000,NA,NA,"2018-08-29 14:41:14",23357
"25e40de4786d87dff85e6081a68f8f18","cs_wg_full_v4_conf_real1","3IXEICO792K3RJSJM1N8CO2U5DW6TO","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,35418,0,1,"November","",21000,NA,NA,"2018-08-29 14:41:28",23358
"90b3e694e3020c9dc4123257e9fd665e","cs_wg_full_v4_conf_real1","3GFK2QRXX9IZ0WWZCNIE72VTDC2W5N","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,100341,0,1,"","",21000,NA,NA,"2018-08-29 14:41:37",23359
"93ae35569c40923bb19681c5f393abe8","cs_wg_full_v4_conf_real1","3MX2NQ3YC9VEPW1PMSE09L90ME8X5H","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""March"":1,""December"":0,""August"":0,""July"":0,""May"":1,""February"":0,""June"":0,""October"":1,""January"":1,""November"":1,""April"":1,""September"":1}","",28963,NA,NA,"2018-08-29 14:41:38",23360
"74d721332827a1736d251ef748bbdff7","cs_wg_full_v4_conf_real1","3LO69W1SU3EH5Z9KP5U32O525ECGLW","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,0,0,28288,15,0,"februa","february",21000,NA,NA,"2018-08-29 14:41:49",23361
"a83d9fe7479e2f0e75cc893361358a5f","cs_wg_full_v4_conf_real1","3GU1KF0O4I2B53G71BVWIUNPUBLPBM","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,36234,0,1,"November","",21000,NA,NA,"2018-08-29 14:41:51",23362
"edd1f6cb085d2a2e4e991fabf6296fe2","cs_wg_full_v4_conf_real1","3EQHHY4HQST33A6ZXIEWLZ95JOC5GX","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""November"":0,""July"":1,""August"":1,""April"":1,""March"":1,""September"":1,""May"":1,""October"":1,""December"":0,""January"":1,""June"":1,""February"":1}","",39539,NA,NA,"2018-08-29 14:41:59",23363
"43c99a55d92a40a5239947a63f95ddf1","cs_wg_full_v4_conf_real1","3C5W7UE9CFRCX3MVERVMQNKM89YMXW","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,66231,0,1,"May","",21000,NA,NA,"2018-08-29 14:41:59",23364
"9ef57b60468e462b7dbaa03f43736c52","cs_wg_full_v4_conf_real1","3TVRFO09GKGSRL4AEFU7QA5X847XL4","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""August"":1,""February"":1,""April"":1,""October"":1,""July"":1,""March"":0,""January"":1,""November"":0,""May"":0,""September"":1,""December"":1,""June"":0}","",18950,NA,NA,"2018-08-29 14:41:59",23365
"1c32b16f6b1a4151e15cb9ecc04e0644","cs_wg_full_v4_conf_real1","3KOPY89HM83AGX9WR5B63F31XK33JA","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""June"":1,""July"":1,""January"":0,""March"":0,""November"":1,""April"":0,""September"":1,""May"":0,""October"":1,""December"":1,""August"":0,""February"":1}","",35338,NA,NA,"2018-08-29 14:42:03",23366
"500deee0edc33da120bb1caf976c2fe2","cs_wg_full_v4_conf_real1","3KMS4QQVK2R07TV7TLCK53SBFZ7FKT","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,32497,0,1,"May","",21000,NA,NA,"2018-08-29 14:42:09",23367
"cec3c41ab0889a7bbd1231cecbedf129","cs_wg_full_v4_conf_real1","3JZQSN0I3QBV57ZO3UR57B0I8IQFGQ","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,45190,0,1,"Map","",21000,NA,NA,"2018-08-29 14:42:09",23368
"16a35a8854ad1fd890e15a3b40b4a9af","cs_wg_full_v4_conf_real1","3RRCEFRB7MDPGAUO3R38FWCU3FPB4H","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""July"":1,""October"":1,""January"":1,""August"":1,""February"":1,""December"":0,""November"":1,""April"":1,""May"":1,""March"":1,""September"":0,""June"":1}","",42285,NA,NA,"2018-08-29 14:42:10",23369
"bb4f5f020d429a04929a37336a437996","cs_wg_full_v4_conf_real1","35L9RVQFCOJYOLRPIP4MEBDMX5IHUQ","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,27188,0,1,"november","",21000,NA,NA,"2018-08-29 14:42:11",23370
"782fe62e9ce09d57a6c83e796e738395","cs_wg_full_v4_conf_real1","3X87C8JFV6CVM1YOCAWG8ONZ3VTSQH","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,35381,0,1,"november","",21000,NA,NA,"2018-08-29 14:42:14",23371
"7b8949815893b47f623d333dee1e5d23","cs_wg_full_v4_conf_real1","3V0Z7YWSIY1UMAD74UBKNT93MT92VI","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""December"":0,""October"":1,""April"":0,""September"":0,""May"":0,""February"":1,""March"":1,""January"":1,""July"":1,""August"":1,""June"":0,""November"":1}","",39711,NA,NA,"2018-08-29 14:42:24",23372
"fc3f3668090eabc5439515d3720508a7","cs_wg_full_v4_conf_real1","3M23Y66PO282CJF4X1II2J683UHS6K","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,46096,0,1,"November","",21000,NA,NA,"2018-08-29 14:42:25",23373
"934d8482fbfe6375d9cd11448234cfb4","cs_wg_full_v4_conf_real1","392CY0QWG1SZ3I8U91VP1JG7Y59I4X","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""April"":0,""March"":0,""February"":0,""January"":0,""June"":0,""December"":0,""September"":0,""July"":0,""May"":0,""August"":0,""November"":0,""October"":1}","",26862,NA,NA,"2018-08-29 14:42:31",23374
"25e40de4786d87dff85e6081a68f8f18","cs_wg_full_v4_conf_real1","3IXEICO792K3RJSJM1N8CO2U5DW6TO","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""January"":1,""March"":1,""September"":1,""May"":0,""April"":0,""July"":1,""June"":0,""February"":1,""December"":1,""October"":0,""November"":1,""August"":0}","",19111,NA,NA,"2018-08-29 14:42:35",23375
"302e5f311f41d42832e130fb9ced29f8","cs_wg_full_v4_conf_real1","3YOH7BII098P3QHXT0HONPVX3TVKVM","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,30702,0,1,"may","may",21000,NA,NA,"2018-08-29 14:42:36",23376
"8f4f6e5d5a925c02a9cfb2fe247196cc","cs_wg_full_v4_conf_real1","3L4D84MILZTPA5GV6Q08794BGPKHJU","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,25931,0,1,"May","May",21000,NA,NA,"2018-08-29 14:42:47",23377
"d31038b918337b13f49cfbda214be54b","cs_wg_full_v4_conf_real1","3M81GAB8A0KW5FHM1OALIZDZZ77QBE","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,22682,0,1,"may","jan feb mar apr may jun jul aug ",21000,NA,NA,"2018-08-29 14:42:53",23378
"f4eea1f0fc864b8b4a10df391c2be760","cs_wg_full_v4_conf_real1","3SUWZRL0MYE120AMW6YDD22T238E65","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,27114,0,1,"january","january",21000,NA,NA,"2018-08-29 14:42:53",23379
"292c3a1ba201680301ce54e8c1635ab2","cs_wg_full_v4_conf_real1","3VFJCI1K4Z0S8X4XUPRZO0E1B61GRM","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,42525,0,1,"May","NBRRYNLGPT",21000,NA,NA,"2018-08-29 14:42:53",23380
"51546bde9076fd142be80789179fc7fd","cs_wg_full_v4_conf_real1","3M0BCWMB8VX1PCD8DX9RAOVLN8OWBO","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,35448,0,1,"November","Ocrt",21000,NA,NA,"2018-08-29 14:42:57",23381
"cec3c41ab0889a7bbd1231cecbedf129","cs_wg_full_v4_conf_real1","3JZQSN0I3QBV57ZO3UR57B0I8IQFGQ","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""February"":0,""September"":0,""December"":0,""November"":0,""June"":0,""August"":0,""May"":0,""January"":0,""July"":0,""April"":0,""October"":0,""March"":0}","",4109,NA,NA,"2018-08-29 14:42:58",23382
"74d721332827a1736d251ef748bbdff7","cs_wg_full_v4_conf_real1","3LO69W1SU3EH5Z9KP5U32O525ECGLW","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""January"":1,""November"":1,""June"":1,""October"":1,""May"":1,""September"":1,""December"":1,""February"":1,""July"":1,""August"":0,""March"":0,""April"":1}","",9965,NA,NA,"2018-08-29 14:43:03",23383
"90b3e694e3020c9dc4123257e9fd665e","cs_wg_full_v4_conf_real1","3GFK2QRXX9IZ0WWZCNIE72VTDC2W5N","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""April"":1,""December"":0,""July"":0,""February"":0,""August"":0,""November"":1,""October"":1,""May"":0,""September"":1,""January"":1,""March"":1,""June"":1}","",22789,NA,NA,"2018-08-29 14:43:16",23384
"9d62c82dc87844c21418e205144a02f5","cs_wg_full_v4_conf_real1","3VNL7UK1XFKZACLUNUQC6UF7YCYTFD","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,43673,26,0,"January","Jan",21000,NA,NA,"2018-08-29 14:43:17",23385
"76f98452ad51c2bd7259755a0a46e1ba","cs_wg_full_v4_conf_real1","3DPNQGW4LLGJAYDT70M04GQ2PEE64R","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,51433,0,1,"may","may june july august september october november",21000,NA,NA,"2018-08-29 14:43:21",23386
"1f46824201b883ad2bf8f1051d245bd9","cs_wg_full_v4_conf_real1","3YT88D1N08Z5RHFE9QBI4U3EC92K3P","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""November"":0,""March"":0,""October"":0,""April"":0,""May"":0,""December"":1,""July"":1,""June"":0,""August"":1,""February"":1,""January"":1,""September"":0}","",108156,NA,NA,"2018-08-29 14:43:21",23387
"46ca9b2c4fd3d8b1c574d70cef073804","cs_wg_full_v4_conf_real1","34PGFRQONOC77VBK1PM88CEYVDXJWW","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,33733,0,1,"","may",21000,NA,NA,"2018-08-29 14:43:28",23388
"782fe62e9ce09d57a6c83e796e738395","cs_wg_full_v4_conf_real1","3X87C8JFV6CVM1YOCAWG8ONZ3VTSQH","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""March"":1,""June"":1,""November"":1,""January"":1,""May"":1,""September"":1,""October"":1,""April"":1,""February"":1,""December"":1,""August"":1,""July"":1}","",13179,NA,NA,"2018-08-29 14:43:28",23389
"9e3152b370b84e08ba6d3cdc46bebf4e","cs_wg_full_v4_conf_real1","3SITXWYCNVAGECIYN25DC79SWAVBXX","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,30,0,50443,0,1,"March","",21000,NA,NA,"2018-08-29 14:43:45",23390
"a83d9fe7479e2f0e75cc893361358a5f","cs_wg_full_v4_conf_real1","3GU1KF0O4I2B53G71BVWIUNPUBLPBM","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""February"":0,""July"":0,""October"":0,""August"":1,""May"":0,""March"":0,""November"":1,""June"":0,""September"":1,""April"":0,""December"":1,""January"":1}","",48955,NA,NA,"2018-08-29 14:43:45",23391
"7eed2500505baa33e7bb854b8ca83e9c","cs_wg_full_v4_conf_real1","34FNN24DCMA3P1RZRO02SZG9OK2Y5O","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,35617,0,1,"MArch","March",21000,NA,NA,"2018-08-29 14:43:48",23392
"a18e496853098cc63d9ee4edd9f4e6f7","cs_wg_full_v4_conf_real1","3TUI152ZZBOVSHZUZRHWCN0QDVGQ1V","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,46664,0,1,"March","",21000,NA,NA,"2018-08-29 14:43:49",23393
"0e67f58ad9b6cb9b244dbca5a74a6917","cs_wg_full_v4_conf_real1","3COPXFW7XBDCY6K17O8PHX6FH5UKP1","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,15715,0,1,"October
","",21000,NA,NA,"2018-08-29 14:44:02",23394
"43c99a55d92a40a5239947a63f95ddf1","cs_wg_full_v4_conf_real1","3C5W7UE9CFRCX3MVERVMQNKM89YMXW","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""July"":0,""March"":0,""April"":0,""September"":1,""February"":0,""August"":0,""October"":1,""November"":1,""June"":0,""January"":0,""May"":1,""December"":0}","",65289,NA,NA,"2018-08-29 14:44:03",23395
"500deee0edc33da120bb1caf976c2fe2","cs_wg_full_v4_conf_real1","3KMS4QQVK2R07TV7TLCK53SBFZ7FKT","choice-set","choice-set",2,"[]",2,-1,-1,-1,NA,0,"{""November"":0,""January"":1,""December"":0,""March"":1,""April"":0,""October"":0,""July"":0,""August"":0,""February"":0,""September"":0,""June"":0,""May"":1}","",57242,NA,NA,"2018-08-29 14:44:04",23396
"b701242b615d8a2d3dbd2244f75864c9","cs_wg_full_v4_conf_real1","3S06PH7KSR5138VPU5BCCOTRUGRD1D","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,49326,26,0,"MARCH","",21000,NA,NA,"2018-08-29 14:44:05",23397
"864c49d7510242f6bcc101d9f08bc0f3","cs_wg_full_v4_conf_real1","3WMOAN2SRBYQBW20QD94FHC1XO0NVU","choice-set","Third letter late",0,"[14,2,18,18,25,14,12,7,16,20,22,3]",0,26,1,41504,26,0,"may","January feb mar apr may jun jul aug sep oct nov dec",21000,NA,NA,"2018-08-29 14:44:08",23398
