subject,instructions_time,total_time,gender,use_s1,write_down,comments,stamp,id
80eec984f7cadab60b6397cc794b9c1a,127988,1164052,Female,No,No,It was just an example,9/24/18 14:16,6938
adaefb54859de8a2662a285ce5da05db,73136,824576,Female,No,No,come up with a different month with a better third letter than february. first on was march,9/24/18 14:16,6939
2ba28933a423179975cb7cd573be9b55,103354,1080994,Female,No,No,counting the letters while reciting the alphabet,9/24/18 14:16,6940
1348cd87123e77850d0c747782fbcecc,75472,1107419,Female,No,No,"Just think as quick as possible, but afterwards it came to me so much easier. Of course!",9/24/18 14:16,6941
c7e1bade88150c842bf4768b3a8322e1,63720,1018711,Female,No,No,My strategy was to use 15 seconds to type out the first 3 letters of as many months and I could. I stopped however when I got to May because of time constraints and because I didn't see any other month being further in the alphabet than Y. This study was super interesting and engaging.,9/24/18 14:16,6942
d0ae891c560fe91d1db6ecff69e8dca0,104143,1124908,Male,Yes,No,Interesting study. I went for a word containing the letter 'Y' because I believed letters toward the end of the alphabet were worth more.,9/24/18 14:16,6943
2ab54ba06ebfcbb4084ba7cc9a6c5b51,97857,1322740,Female,No,No,"I was looking for the words with the most letters, starting with September, then I found October and wrote it to have at least one answer. Then I started with January, February and then the 20 seconds were gone.",9/24/18 14:17,6944
1ddfbd5cdb97f0445c66d347fcfb8ac5,193292,1375993,Female,No,No,"Just to think as quickly as I could. Maybe it was lucky but, November was the second one that came to mind. ",9/24/18 14:17,6945
ed3d829f8697f5e2c8ac5bf125b9518d,66240,809431,Female,No,No,I quickly thought through all the month names thinking about late alphabet letters.,9/24/18 14:17,6946
36a032c4ad7f95cd7334dfedf9e8b394,71012,1151106,Female,No,No,I went through the 12 months' abbreviations since they end in a 3rd letter and alphabetized from there to find the 3rd letter that was closest to the end of the alphabet,9/24/18 14:17,6947
bf80454eb914008b760acc1fe392b91f,86937,1082421,Female,No,No,"Just thinking about the month words and when coming to the first one with a later letter - using that - rather than keep thinking - was running out of time
",9/24/18 14:17,6948
b668166e8613cb7f200d7b29175bd610,63462,1431395,Female,No,No,"no, My strategy was to say each word aloud to try to come up with the answer quickly",9/24/18 14:17,6949
a27c6b6fae67d3025749f3fb4d1b4752,58169,784275,Male,No,No,"I started going through the months in order, and stopped at May because I knew none had a z.",9/24/18 14:17,6950
aa6774d3176b5c2a832e66ef30dd36e6,99808,1364822,Female,No,No,Thank you for the opportunity to participate in this study! Please consider me in the future! =0),9/24/18 14:17,6951
6b9411b533273f6ff82309a1a1e0d6a0,81363,1221221,Female,No,No,"THINK OF ALL THE ONES THAT HAVE LETTERS THAT ARE LATER IN THE ALPHABET, STARTING WITH MY BIRTHDAY AND BIRTH MONTHS OF MY FAMILY",9/24/18 14:17,6952
9d9547a16f6743100937782e6bd91285,123292,1150817,Female,Yes,No,To think as quickly as possible of the words,9/24/18 14:17,6953
790cc031b702d7d4c424066b8bc161d6,100960,1415457,Female,No,No,There wasn't much time so I just tried to run the months through my head. I didn't do a good job as I forgot May.,9/24/18 14:17,6954
82da7956280252222f92c71fa5aa3dee,155692,1269683,Female,No,No,Going thru the months in order in my head and thinking of the letters on my own vs using the notepad,9/24/18 14:17,6955
dc8955dc5638a9bae78a989fbba2cca9,176916,1444955,Male,No,No,March came to my head quickly. Didn't really have a strategy.,9/24/18 14:17,6956
8f733bd1f0a9ef0322c6029c7ee1143e,334196,1313624,Female,No,No,I guessed. ,9/24/18 14:17,6957
76ae3d06de8aa44d007a935ffce7851c,153874,1378634,Female,No,No,"For some reason, I just thought of the word ""May"" first. I was thinking of all of the months after Part 1 so it just came naturally.",9/24/18 14:17,6958
973563c9d5259b08d21ac79c702b8e0e,158850,1056808,Male,Yes,No,i just picked the word with that had the most point value ,9/24/18 14:18,6959
4a71ba332af622fd7e814ae5a406332b,88897,1406088,Male,No,No,"i really thought v was the right answer but now that I am seeing the other words, I realize May was correct",9/24/18 14:18,6960
19173ede9570a0115ec27634bc26ee6e,58452,784351,Female,Yes,No,"Just guessing what letters come later in the alphabet
",9/24/18 14:18,6961
e3efea74d8f8efdeae6e08d4a71d7b17,97519,1135907,Male,No,No,no real strategy. but i forgot to actually write (or finish writing) september. I can't believe i didn't even consider MAY!,9/24/18 14:18,6962
00c0d657b42ffef460fa0cacfec1d628,108349,1383977,Female,No,No,"Running through the choices as quickly as possible.  I see I didn't get the best one, but I did okay.",9/24/18 14:18,6963
41c5d5c6714d20888aec6ebbc941be4b,91679,1140860,Female,No,No,"The third letter question actually panicked me, for which I am surprised. I think it was the fact that it had a time limit.",9/24/18 14:18,6964
a5b3dedf29964b8df540ea8212d9bfa4,75007,1228980,Female,No,No,I just tried to recall which months that were shown had the third letter closest to the end of the alphabet as you had requested. ,9/24/18 14:18,6965
9533a48ae965ee6032b3c572a6ce309e,123378,1106243,Female,No,No,,9/24/18 14:19,6966
2fd44f02d10d48a81ca3139d24c92940,169461,1138508,Female,No,No,May was the first thing Thought of,9/24/18 14:19,6967
c31767dd3ced2d9a9da1a4925dc09b44,45144,832100,Female,No,No,"I didn't really have one.  By the time I understood what I needed to do the clock began counting down so I just started in the current month.  Thinking back, I remembered November was the highest paying word... I should have started there!  Great game! Thank you!",9/24/18 14:19,6968
9110fd63063c1642284cfb070e2197c8,138796,1359619,Male,No,No,I got lucky and May popped in my head after I thought of December.  It took me a long time to start thinking though.,9/24/18 14:19,6969
27f222f412eca922221b33f5e1cbafbf,125610,1350035,Male,No,No,Think of a month with a 3rd letter that's late in the alphabet.,9/24/18 14:19,6970
8dd5046e66018e0359d87fa184722045,60654,1178821,Female,No,No,"I got lucky and thought of May right away, and realized that was a great answer. I didn't really have a strategy except ""think of all the months as quickly as possible and choose the best one."" 

I enjoyed taking this survey -- it made me think!",9/24/18 14:19,6971
5948ff3b812a50d8767377833bcda877,131527,1325027,Female,No,No,Any,9/24/18 14:19,6972
f27a2cd79ab8f58673bdfcbd7bec266f,103938,928123,Female,No,No,"I thought of the 3-letter abbreviations for the month, and wrote things down in the answer box as I went through them, to make sure I'd have something written in case time ran out. ",9/24/18 14:19,6973
23b989529694409d35bfd3ac18de6a0c,63554,1214874,Female,Yes,No,,9/24/18 14:19,6974
ecd6cdeba234836caa743a8e4e116798,161619,1534326,Female,No,No,,9/24/18 14:19,6975
bb706524b04f92e82fd40744af7ba390,78495,1142676,Female,No,No,"No comments. I didn't really have a strategy, just started typing the first 3 letters of the months that came to mind. ",9/24/18 14:19,6976
05a987771e1c717438918e4f309a4bb6,84330,1490565,Female,No,No,"No comments on the study.

Strategy for the third letter question was to go for the months towards the end... The beginning ones typically have lower point third letters",9/24/18 14:20,6977
00c4d367cba9bde024683ac0ecfa16b0,73849,825928,Female,No,No,Scanning through the months in my head until I came up with one that had the highest third letter.,9/24/18 14:20,6978
10e5ac70b377cdd7053500381fe30a8e,118579,1414836,Female,No,Yes,THINK OF LATE LETTERS (WITH HIGHER POINTS) IN THE ALPHABET,9/24/18 14:20,6979
54ac5662d7d9ed30c17236b9da8906d2,103096,1040825,Male,No,No,Determine which letter was closest to the end of the alphabet.,9/24/18 14:20,6980
03cf4bda28bd68ff4db584bf53287c53,100476,1199703,Male,No,No,,9/24/18 14:20,6981
a8373c32979b56e1468019803aa315bc,283097,1347947,Female,No,No,Which letter that was almost to the end of the alphabet.,9/24/18 14:20,6982
c492c569c4f5bcaa13f99f48661e4ec4,507201,1208542,Male,Yes,No,"I did not really have one, was just trying to get through it before I ran out of time",9/24/18 14:20,6983
e88c089efe2dd90ec789c1f6c9c69631,143768,924780,Male,No,No,i was gonna wing it and figure it out as i went along.,9/24/18 14:20,6984
9803e81a26c3c174e5963689eb71ed6d,118635,1341601,Female,No,No,no. I just picked a month quickly,9/24/18 14:20,6985
a57222eb4eec567505ae41d37309e012,73832,793346,Female,No,No,"I simply thought through the months one at a time in sequence, until I hit MAY and realized that was the best I would do.",9/24/18 14:20,6986
6e79cbf2b02f3edb83da15fba8052084,113925,1438932,Female,No,No,Trying to visualize the months and collectively gather my information,9/24/18 14:20,6987
ac2edc1ad22e4f42f493a0b9567cef4c,67322,1004289,Male,No,No,"I tried to think of the latest letter I could in a month, and wrote it down (November). I then went back and tried to pick out one that was later, but didn't have a clear enough strategy and didn't think of May.",9/24/18 14:20,6988
290e3ec86d44c0e530bd74d8153eb178,67817,1411849,Male,No,No,"I was going through each month until my mind starting jumping, and I landed on November, which seemed like the best option. ",9/24/18 14:20,6989
0dd2f317da25541d18df48eca04f5bda,34641,610445,Female,Yes,No,,9/24/18 14:20,6990
756a0bb47f37653b988d7deecb3e8eae,118303,1519642,Female,No,No,"I started with January and thought how each month was spelled and when I hit May, I knew no other month would have a Z as the third letter and entered May and finished.",9/24/18 14:21,6991
f46a93378ad530199ccdc74c078da776,70775,967503,Female,Yes,No,"I used abbreviations in my head to determine close to the end letters (i.e.Jan, Feb, etc etc.)",9/24/18 14:21,6992
bbf053dfade2b943b4398c1612a3080b,765627,1561113,Female,No,No,I just started thinking about the months as I went down. May came to my mind pretty fast and I knew it was the closest one to the end of the alphabet since there werent any months with Z in it. ,9/24/18 14:21,6993
3121db9d3aa52d0a3ee02c57fbbe230d,93774,806912,Male,No,No,random strategy.. just thought to maximize the bonus,9/24/18 14:21,6994
4bbcadae8cb5e10375479990ef2c12d3,85942,1102002,Female,Yes,No,"I didn't have one.  November was the second word that came to mind because I had been repeating (in my head) February, November, August...",9/24/18 14:21,6995
eacd31fb4d2b50269ebd28c8ccd3bd70,50544,864517,Female,No,No,I just thought of the first word that came to mind and thought it was a good one,9/24/18 14:21,6996
746699b5852d31ffc9898e588fee16d1,102667,701384,Male,No,No,,9/24/18 14:21,6997
14dd0305f47f85ae9d04b8d54c760400,194984,1518229,Female,Yes,No,to find out which word came to my mind first,9/24/18 14:21,6998
e9c5fb92af359d4162494b911d751fdb,111450,1404045,Male,No,No,I had no strategy. I drew a blank lol,9/24/18 14:21,6999
c9dd6b4eb84573395bc51b6503af8884,116586,1139973,Female,No,No,"My strategy for the 'third letter' question was to go through the months, but December and June kept poping up in my head, so I only got to March.",9/24/18 14:21,7000
2850a99b61466115f4d4fe5edf6ab2df,109484,1381954,Male,No,No,"I thought the study was interesting, the third letter question was a curve ball, and my mind completely omitted May because it was only 3 letters.",9/24/18 14:21,7001
cb8e478d2fee2312e6bbc8b183d81632,134089,1442479,Male,No,No,I panicked ant started going through the months of the year chronologically.  I didn't get very far.,9/24/18 14:21,7002
6678978f58a4608877d5442edbbe58bb,125710,1293595,Female,No,No,Just going thru the alphabet quickly in my mind.,9/24/18 14:21,7003
590b90af4f8feb3ebb4928cd4b98a92f,126430,1605994,Female,No,No,I was trying to run through all the months but ran out of time,9/24/18 14:21,7004
a89ccd366e6aeb70ed321a2f39ea244d,157953,1569731,Female,No,No,"April came right to mind.  So I typed that, then started to go through the months in order, realized that Mar would get me the fee, then the timer ran out, then I thought of November.",9/24/18 14:21,7005
d31550c4658525f9f1a0a83f88de573d,77015,1410817,Female,No,Yes,,9/24/18 14:21,7006
df31370edb611de4f19aec5f713d5ae4,165159,899869,Male,Yes,No,The third letter question you look for a month and then the letter furthest back,9/24/18 14:21,7007
7f15ec88d02fe88e134683329abb1aff,71641,1078003,Female,No,No,"Typing out all the months in the notepad, and scanning them quickly to find the third letter closest to Z. ",9/24/18 14:22,7008
450b4e69642412ed8e7ca152858e1460,190693,1547903,Female,No,No,i was just trying to think about the different letters in the months,9/24/18 14:22,7009
f2582bac0a441d479a84379383bbaf7d,103371,1657622,Female,No,No,May jumped out. I put it in the virtual notepad. Put it in the final box and went through the months in order.,9/24/18 14:22,7010
c58c91333885785883dcfa6b3fd17d07,125697,1434280,Female,No,No,no,9/24/18 14:22,7011
9c9aaa284eb19ca17d0ceaa04458a1a6,95716,1218476,Female,No,No,thank you for letting me complete this survey I went with November because I thought that was the best one to go with,9/24/18 14:22,7012
c47473cddf09577519379e27fcc7a59d,149824,1402685,Male,No,No,To look for the words then count three over then put the highest word value down. ,9/24/18 14:22,7013
c2babe45877806a5c056bf60bd4fb09e,80840,853426,Female,Yes,No,"I just felt rushed, and honestly was trying to think through the words really quickly in my head.",9/24/18 14:22,7014
57991ae2bcfa59aeae01ce6bafa20a46,176699,1466021,Female,No,No,"I thought it had to do with the amount of syllables as well so I went with September. If I had more time I would have picked another word. It was fun, thank you for the opportunity!",9/24/18 14:22,7015
40d21e667d7c081bf6242f7d9ccac190,69075,919138,Female,No,No,"i just started thinking and when i november i thought iwas god cause V is late, but forgot about may",9/24/18 14:22,7016
154d090391a6d6e72f7cc653762dd2e0,82085,1422252,Female,No,No,I was just going through a name one at a time and trying to figure out what the third letter was.,9/24/18 14:22,7017
3224910f739481ddc9374fa1acd23121,55238,684726,Female,Yes,No,go through all the months,9/24/18 14:22,7018
fcb183f125658dfabdd43219c4033f01,130466,1224943,Female,Yes,No,I just tried to remember the third letter of all the months but got flustered,9/24/18 14:22,7019
04ffcbf06c4fe7fdfd45f474ad8480e9,98071,1365060,Male,No,No,,9/24/18 14:22,7020
032fcb3401a2a2be7a32ae1ded4658c2,88960,1510263,Female,No,No,I just tried to run through the spelling of a few months through my head. October stood out the most before I ran out of time.,9/24/18 14:22,7021
8dc2ea871578e716ee031d2378621e0d,145032,1550835,Female,No,No,No strategy was worried about the time.,9/24/18 14:22,7022
f005b0d4f2d0d1af849755384bedfa3c,95579,990053,Male,Yes,No,no,9/24/18 14:23,7023
6ed2e92128277fee9ad1db80a6b3f463,101249,1603187,Female,No,No,"I tried thinking  of which month's third letter was the latest in the alphabet.  I realized I got it wrong though, it should have been November.",9/24/18 14:23,7024
720e93bc963975ab077569429be000b3,185537,1470087,Female,No,No,"I tried to run through the months quick in my head.  When I realized how little time I had left to answer, I panicked and unfortunately picked the wrong month.",9/24/18 14:23,7025
fefa791d9688d6a3801d2174e3995c94,87097,1311079,Male,No,No,"Pronouncing the months only by the first three letters in my mind to identify the letter, then figure how late it was in the alphabet.",9/24/18 14:23,7026
462d480c9318ba69a0d0b24909ccaf2d,140291,1172589,Female,No,No,i started to say them in my head than realized in needed to write them but was going through the months ,9/24/18 14:23,7027
36229c98958ede6c75c4a03d685c5ac8,317930,1473377,Female,No,No,My strategy was to think fast.  ,9/24/18 14:23,7028
2402cdd78799f89905fafa716b34740e,153047,1284851,Male,No,No,I was listing the first three letters in my mind.,9/24/18 14:23,7029
937838eaa0787e27e4473eab957e170f,94280,1298895,Male,No,No,"I started to think from January, February, March,...",9/24/18 14:24,7030
efdce28aa2f14f541a1102c01c960a85,93969,1027088,Female,No,No,It was a wrong strategy.  I was trying to think of the 3rd letter and forgot to take into  consideration the short named months because of the time limit.,9/24/18 14:24,7031
8f720c512610b3d067ec2f34131f3742,126022,1524291,Female,No,No,"For some reason, September stood out in my mind.",9/24/18 14:24,7032
21bbd250b0791d67024d08712b82bfc2,87036,1168549,Female,No,No,no,9/24/18 14:24,7033
c2534fdf334a478ecda971481b5cb394,88742,904607,Male,No,No,I didn't have a strategy,9/24/18 14:24,7034
a8c9a5f86143876bf40ae8649ece6984,71369,623183,Female,No,No,Hurry. the clock stressed me out and my mind went blank,9/24/18 14:24,7035
52bf9600df689e6ed88945c78221d917,94377,1192060,Male,No,No,November and september came to mind instantly. I didnt consider may. I never really thought about the short lettered months.,9/24/18 14:24,7036
11d0154f4b147630f126bdb5ad9c3935,115591,1137345,Male,No,No,,9/24/18 14:24,7037
44b644fd2961b79d9cea5842a61e0c92,91897,1258106,Female,No,No,"I honestly just tried to think of which one seemed the best rather than a strategy because if I overthink something, I usually end up really wrong.",9/24/18 14:25,7038
d8fe5d014352efe326b18874b66bdc57,56425,714094,Female,Yes,No,I read the last 5 letters of the alphabet in my head and thought of May.,9/24/18 14:25,7039
47c04607846c6cb1774557629d3e382f,276278,1011391,Male,No,No,I just thought about a few of the month names I had seen and thought about which third letter was late in the alphabet,9/24/18 14:25,7040
59831dbca71a7595c6de164d639b9d99,105099,1413676,Male,Yes,Yes,very nice ,9/24/18 14:25,7041
b2c9c34b1a190fa18b95141e47f3030d,135884,1222881,Female,No,No,"November was my first choice and after I wrote that down, I went through all of the months and changed to May",9/24/18 14:25,7042
acab672cf5c5b4d29a66afb72142149c,127992,1744079,Female,No,No,I wrote down the first month I coule think of in the final answer and tried to find a better word by going through the months on the virtual keypad,9/24/18 14:25,7043
2a5a3349ef8ecebc4f99f2da4bf859df,71771,1260498,Female,No,No,i honestly was reading the question over again to make sure i understood before time ran out,9/24/18 14:25,7044
399e53f78864a30a8ca8d3300260004a,154065,1018292,Male,No,No,"I just was going though the months in my head, but I was running out of time.",9/24/18 14:25,7045
b6921301365a5c18f4934919077189ac,68899,1016110,Female,No,No,DID ONE THAT RHYMED WITH FIZZLE,9/24/18 14:25,7046
